"","X","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"97",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,256,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",86.674577,0.787379,1.896194,1.884214,976,100,100,99.795082,0.002299,34.545355,1.2,1,0,0,8,4,65536,786432,0,0,524288,8192,0,42,50,0,192.046886,6.001465,384.093773,6.001465,0,30.76923,192.046886,0,0,2304.562637,192.046886,50,100,262144,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432,0,16777216,0,0,1998848,2002680,"Low (1)","Low (2)",130.769231,"High (7)",16777216,0,17039360,0,1048576,25231360,3735552,0,1468693,36864,36864,1064960,862208,0,0,4.125372,43.151111,13.318991,0,20.109468,16.783889,0.548717,0.611087,0.107005,1.244361,0,5,262535,8198,0,0,50,100,100,192.046886,6.001465,262144,8192,192.333333,6.005861,0,3.663003,"Low (3)",0,0,"Low (1)",0,1.987186,10.775155,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",270336,270336,139264,139264,0,0,2,28,8,10,0,0,131072,131072,4096,4096,131072,131072,4096,4096,131264,131271,4096,4102,0,0,0,5,1243960,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2747020,934712,533988,1998848,63963136,63832064,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,1054516,53378242,6691417,256,0,0,786432,65536,2.521935,5.3153e-05,16,16,1,16,16,1,24,2048,0
"98",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,512,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",97.688651,0.94906,2.044114,2.047342,1920,100,100,99.895833,0.000249,37.426393,1.2,1,0,0,8,4,524288,6291456,0,0,4194304,32768,14032,38739,50,0,232.204174,3.62819,464.408349,3.62819,1.553673,4.289321,232.204174,0,0,2786.450091,232.204174,50,100,2097152,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456,0,134217728,0,0,15728640,15732554,"Low (1)","Low (2)",130.769231,"High (9)",134217728,0,131072000,0,8388608,201588736,27525120,0,11503946,278528,278528,8454144,6856704,0,0,3.984733,42.575474,12.55677,0,20.994315,18.018096,0.1114,0.589364,0.051543,1.118305,0,5,2097543,32774,0,0,50,99.328232,50.061035,232.204174,3.62819,2097152,32768,232.247467,3.628855,0,553.617,"Low (3)",0,0,"Low (1)",0,2.155631,13.284421,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",2129920,2129920,1081344,1081344,9228,5748,18999,19572,19156,19149,9728,9660,1048576,1048576,16384,16384,1042288,1042416,8206,8210,1048624,1048631,16384,16390,0,0,0,5,7852500,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,19269013,7275329,4228608,15728640,503316480,502792192,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,7677062,465739410,58338433,1024,0,0,6291456,524288,2.537661,0.000348964,32,32,1,16,16,1,24,2048,0
"99",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,768,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.098175,0.97751,2.06232,2.067132,2864,100,100,99.930168,7.4e-05,37.747772,1.2,1,0,0,8,4,1769472,21233664,0,0,14155776,73728,148200,111420,50,0,238.231011,2.481573,476.462022,2.481573,4.988188,3.750229,238.231011,0,0,2858.77213,238.231011,50,100,7077888,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,905969664,0,452984832,0,0,52789248,52793153,"Low (1)","Low (2)",130.769231,"High (9)",452984832,0,436469760,0,28311552,680067072,90243072,0,38562113,921600,921600,28459008,23095296,0,0,3.923652,42.534152,12.550216,0,21.00099,18.235442,0.032718,0.599211,0.034006,1.089614,0,5,7078279,73734,0,0,50,97.906494,50,238.231011,2.481573,7077888,73728,238.244171,2.481775,0,168.292,"Low (3)",0,0,"Low (1)",0,2.171689,13.693651,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",7151616,7151616,3612672,3612672,73936,74316,55641,55563,55558,55788,74056,74036,3538944,3538944,36864,36864,3464884,3464760,18432,18432,3539136,3539143,36865,36869,0,0,1,4,25830416,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,63801149,24331067,14231040,52789248,1689255936,1688076288,0,0,17694720,1769472,0,0,0,0,0,1769472,18432,0,921600,25577668,1599575526,200085631,2304,0,0,21233664,1769472,2.544809,0.001146093,48,48,1,16,16,1,24,2048,0
"100",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1024,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.304716,0.987168,2.028308,2.027555,3808,100,100,99.947479,3.1e-05,37.004816,1.2,1,0,0,8,4,4194304,50331648,0,0,33554432,131072,5448888,174682,50,0,235.02871,1.836162,470.05742,1.836162,76.332397,2.447086,235.02871,0,0,2820.344522,235.02871,50,100,16777216,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2147483648,0,1073741824,0,0,124780544,124784440,"Low (3)","Low (2)",130.769231,"High (9)",1073741824,0,1027604480,0,67108864,1611661312,210763776,0,91097400,2162688,2162688,67371008,54689792,0,0,3.714663,40.366058,19.173545,0,18.717004,16.210556,0.018837,0.69366,0.024016,1.081662,0,5,16777607,131078,0,0,50,68.409276,50,235.02871,1.836162,16777216,131072,235.034188,1.836246,0,70.044,"Low (3)",0,0,"Low (1)",0,2.145519,13.545509,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",16908288,16908288,8519680,8519680,2671888,2660844,87407,87429,87378,87420,2673648,2673576,8388608,8388608,65536,65536,5698020,5698012,32768,32768,8389000,8389007,65541,65537,0,0,5,0,61851576,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,155144314,57410374,33687040,124780544,3992977408,3990880256,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,61544111,3888208676,486308640,4096,0,0,50331648,4194304,2.559056,0.002721438,64,64,1,16,16,1,24,2048,0
"101",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1280,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.686967,0.990771,1.974212,1.973686,4752,100,100,99.957912,1.9e-05,36.009739,1.2,1,0,0,8,4,8192000,98304000,0,0,65536000,204800,14506658,250700,50,0,229.757599,1.435985,459.515197,1.435985,101.715543,1.75782,229.757599,0,0,2757.091184,229.757599,50,100,32768000,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304000,0,2097152000,0,0,243302400,243307008,"Mid (4)","Low (2)",130.769231,"High (9)",2097152000,0,1998848000,0,131072000,3147366400,407961600,0,177564672,4198400,4198400,131481600,106752000,0,0,3.499819,38.394252,24.027425,0,18.340812,13.991062,0.009342,0.681832,0.01838,1.037075,0,5,32768399,204806,0,0,50,55.384064,49.996094,229.757599,1.435985,32768000,204800,229.760396,1.436027,0,35.058,"Low (3)",0,0,"Low (1)",0,2.07964,13.256245,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",32972800,32972800,16588800,16588800,7229826,7348088,124951,121839,125166,125116,7228532,7228740,16384000,16384000,102400,102400,8960852,8959302,51198,51192,16384048,16384055,102404,102402,0,0,4,1,123736828,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,304643772,111822336,65742336,243302400,7785676800,7782400000,0,0,81920000,8192000,0,0,0,0,0,8192000,51200,0,4198400,123291167,7818340940,955794691,6400,0,0,98304000,8192000,2.577759,0.005353533,80,80,1,16,16,1,24,2048,0
"102",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1536,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.786585,0.993322,1.97385,1.963472,5696,100,100,99.964888,9e-06,35.815392,1.2,1,0,0,8,4,14155776,169869312,0,0,113246208,294912,27141660,340220,50,0,227.441758,1.184592,454.883516,1.184592,109.021697,1.366584,227.441758,0,0,2729.301095,227.441758,50,100,56623104,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,7247757312,0,3623878656,0,0,419954688,419958584,"Mid (4)","Low (2)",130.769231,"High (9)",3623878656,0,3444572160,0,226492416,5438177280,700710912,0,306415928,7225344,7225344,227082240,184393728,0,0,3.460919,37.996344,24.980776,0,18.190595,13.636504,0.005398,0.686152,0.015155,1.028158,0,5,56623495,294918,0,0,50,52.076894,49.988471,227.441758,1.184592,56623104,294912,227.443328,1.184617,0,20.083,"Low (3)",0,0,"Low (1)",0,2.06738,13.195941,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",56918016,56918016,28606464,28606464,13588122,13592932,170285,170183,170278,170224,13588064,13588972,28311552,28311552,147456,147456,14719900,14720610,73710,73706,28311600,28311607,147460,147458,0,0,4,1,214532116,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,550309959,192873273,113542656,419954688,13438550016,13433831424,0,0,141557760,14155776,0,0,0,0,0,14155776,73728,0,7225344,214104272,13612178462,1702357264,9216,0,0,169869312,14155776,2.599956,0.009250027,96,96,1,16,16,1,24,2048,0
"103",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,1792,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.849008,0.995005,1.965708,1.954097,6640,100,100,99.96988,7e-06,35.638706,1.2,1,0,0,8,4,22478848,269746176,0,0,179830784,401408,44010096,447432,50,0,195.247741,871.6417,390.495482,871.6417,95.566194,971.581007,195.247741,0,0,2342.97289,195.247741,50,100,89915392,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,11509170176,0,5754585088,0,0,666337280,666341888,"Low (3)","Low (2)",130.769231,"High (9)",5754585088,0,5459148800,0,359661568,8635088896,1107886080,0,486108160,11440128,11440128,360464384,292726784,0,0,3.371218,37.185116,25.828919,0,17.801385,14.142206,0.002388,0.650911,0.01267,1.005187,0,5,89915783,401414,0,0,50,51.181286,49.93473,195.247741,871.6417,89915392,401408,195.24859,871.654729,0,10.857,"Low (3)",0,0,"Low (1)",0,2.055481,13.128056,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",90316800,90316800,45359104,45359104,21988570,21970800,223669,223769,223750,223748,21988290,21988528,44957696,44957696,200704,200704,22924014,22923752,100198,100138,44957888,44957895,200708,200706,0,0,0,5,342733208,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,881946413,305873735,180233728,666337280,21322792960,21316370432,0,0,224788480,22478848,0,0,0,0,0,22478848,100352,0,11440128,342128886,21788016674,2722967676,12544,0,0,269746176,22478848,2.620981,0.014698,112,112,1,16,16,1,24,2048,0
"104",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,2048,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.865644,0.996043,2.01386,2.018279,7584,100,100,99.973629,4e-06,36.804843,1.2,1,0,0,8,4,33554432,402653184,0,0,268435456,524288,66788826,570406,50,0,199.1287,777.846482,398.257399,777.846482,99.089534,846.268274,199.1287,0,0,2389.544396,199.1287,50,100,134217728,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,994050048,994054656,"Low (3)","Low (2)",130.769231,"High (9)",8589934592,0,8136949760,0,536870912,12889096192,1648361472,0,725093376,17039360,17039360,537919488,436862976,0,0,3.702344,39.734591,20.950277,0,18.520404,15.328073,0.00163,0.675914,0.011811,1.074956,0,5,134217831,524294,0,0,50,50.231886,49.590683,199.1287,777.846482,134217728,524288,199.128852,777.855384,0,7.418,"Low (3)",0,0,"Low (1)",0,2.136563,13.577126,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",134742016,134742016,67633152,67633152,33337918,33257468,285295,282025,285274,285212,33337978,33337924,67108864,67108864,262144,262144,33754680,33754644,130564,130552,67109432,67109455,262145,262149,0,0,5,0,494132668,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1249186092,456132096,268961280,994050048,31809601536,31801212928,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,493673244,31467980232,3933324469,16384,0,0,402653184,33554432,2.655896,0.021688,128,128,1,16,16,1,24,2048,0
"105",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,2304,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.888118,0.996949,2.007955,1.932396,8528,100,100,99.976548,3e-06,35.235403,1.2,1,0,0,8,4,47775744,573308928,0,0,382205952,663552,95448058,709816,50,0,196.527958,682.388744,393.055917,682.388744,98.157613,729.966074,196.527958,0,0,2358.3355,196.527958,50,100,191102976,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,24461180928,0,12230590464,0,0,1414692864,1414697472,"Low (3)","Low (2)",130.769231,"High (9)",12230590464,0,11572346880,0,764411904,18351194112,2341011456,0,1031826432,24219648,24219648,765739008,621914112,0,0,3.609214,39.091364,22.358465,0,18.562885,14.655555,0.001567,0.671147,0.010324,1.03948,0,5,191103079,663558,0,0,50,50.030806,49.371263,196.527958,682.388744,191102976,663552,196.528064,682.394914,0,5.141,"Low (3)",0,0,"Low (1)",0,2.028778,13.039163,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",191766528,191766528,96215040,96215040,47762980,47712488,354771,355057,354859,354809,47761732,47762156,95551488,95551488,331776,331776,47830230,47830804,164542,164502,95551536,95551543,331776,331782,0,0,4,1,733344724,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,1895967386,648954690,382871040,1414692864,45270171648,45259554816,0,0,477757440,47775744,0,0,0,0,0,47775744,165888,0,24219648,732683465,46747501488,5838358968,20736,0,0,573308928,47775744,2.688416,0.031246,144,144,1,16,16,1,24,2048,0
"106",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_sharedmem",4,2560,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",99.924331,0.997376,2.009561,2.009658,9472,100,100,99.978885,2e-06,36.64145,1.2,1,0,0,8,4,65536000,786432000,0,0,524288000,819200,131572752,865519,50,0,195.188047,609.962645,390.376093,609.962645,97.966875,644.450999,195.188047,0,0,2342.256559,195.188047,50,100,262144000,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432000,0,16777216000,0,0,1939865600,1939870208,"Low (3)","Low (2)",130.769231,"High (9)",16777216000,0,15859712000,0,1048576000,25172377600,3204710400,0,1414761472,33177600,33177600,1050214400,852992000,0,0,3.613597,39.116582,22.279583,0,18.556589,14.692497,8e-04,0.670241,0.009236,1.060874,0,5,262144103,819206,0,0,50,49.818539,49.232178,195.188047,609.962645,262144000,819200,195.188123,609.967113,0,3.722,"Low (3)",0,0,"Low (1)",0,2.123055,13.570746,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int)",262963200,262963200,131891200,131891200,65782024,65829768,432647,429638,432641,432689,65782968,65782128,131072000,131072000,409600,409600,65324136,65323834,202856,202870,131072048,131072055,409601,409605,0,0,5,0,1003143124,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,2574981040,889652736,525108736,1939865600,62075699200,62062592000,0,0,655360000,65536000,0,0,0,0,0,65536000,204800,0,33177600,1002417489,63991329360,7959635277,25600,0,0,786432000,65536000,2.726647,0.042814,160,160,1,16,16,1,24,2048,0
